,station_name,lat,lng,district
1778,文衡文平街口,22.64114,120.34953,J8RX+FR2 台灣高雄市鳳山區
1779,加工區(中央路),22.72338,120.30382,P8F3+9G4 台灣高雄市楠梓區
1780,中華復興路口,22.60573,120.30507,J844+72W 台灣高雄市前鎮區
1781,民昌街,22.71791,120.28863,P79Q+5F6 台灣高雄市楠梓區
1782,管仲南路口,22.60525,120.31571,J848+37W 台灣高雄市前鎮區
1783,捷運巨蛋站(裕誠路),22.66572,120.3028,M883+74M 台灣高雄市鼓山區
1784,聖和公園(輕軌凱旋二聖站),22.61211,120.32388,J86F+RHR 台灣高雄市前鎮區
1785,朝天宮(明鳳三路),22.58485,120.33684,H8MP+WPW 台灣高雄市前鎮區
1786,菜公一路口,22.68723,120.30459,M8P3+VRW 台灣高雄市左營區
1787,慈濟靜思堂(龍華國中),22.65666,120.30961,M845+MR9 台灣高雄市左營區
1788,愛之船國賓站,22.62402,120.29035,J7FR+J45 台灣高雄市前金區
1789,自強中正路口,22.62919,120.29385,J7HV+MGH 台灣高雄市前金區
1790,家樂福愛河店,22.63372,120.28577,J7MP+F8J 台灣高雄市三民區
1791,龍德路口(大順一路),22.65469,120.29679,M73W+VPF 台灣高雄市鼓山區
1792,中華五路,22.60784,120.30427,J853+4PJ 台灣高雄市前鎮區
1793,河西華安街口,22.64783,120.28338,J7XM+49J 台灣高雄市鼓山區
1794,大順民族路口,22.65571,120.315,M847+7XQ 台灣高雄市三民區
1795,鼎中路(天祥一路口),22.66853,120.32005,M89C+C27 台灣高雄市三民區
1796,曾子路(原生植物園),22.68235,120.30368,M8J3+WFM 台灣高雄市左營區
1797,立文路口,22.66423,120.30333,M873+M8W 台灣高雄市左營區
1798,大學32街口,22.73142,120.29234,P7JR+HW8 台灣高雄市楠梓區
1799,英明三多二路口,22.61939,120.32366,J89F+QF3 台灣高雄市苓雅區
1800,捷運三多商圈站(興中二路口),22.61506,120.30399,J883+2HH 台灣高雄市苓雅區
1801,大昌二路(皓東路口),22.64765,120.33195,J8XJ+3Q4 台灣高雄市三民區
1802,育英醫專(皓東路),22.64834,120.33303,J8XM+86J 台灣高雄市三民區
1803,春陽街口,22.64858,120.33488,J8XM+CXJ 台灣高雄市三民區
1804,半屏山後巷,22.68936,120.30618,M8Q4+PFV 台灣高雄市左營區
1805,鳳北路,22.52839,120.34392,G8HV+9H3 台灣高雄市小港區
1806,新光路口(圖書總館),22.6101,120.30337,J863+28X 台灣高雄市前鎮區
1807,觀音寺,22.52834,120.34145,G8HR+8HP 台灣高雄市小港區
1808,鳳北路口,22.52729,120.34104,G8GR+WC7 台灣高雄市小港區
1809,明誠鼎山街口,22.66019,120.32262,M86F+32H 台灣高雄市三民區
1810,莊敬公園,22.65965,120.32523,M85G+V35 台灣高雄市三民區
1811,三民高中(明誠一路),22.65977,120.32816,M85H+W73 台灣高雄市三民區
1812,明吉路,22.66319,120.31361,M877+7CH 台灣高雄市三民區
1813,明哲路口,22.66055,120.31401,M867+6JC 台灣高雄市三民區
1814,龍華國小,22.65506,120.29893,M74X+2HF 台灣高雄市鼓山區
1815,福興街口,22.71504,120.28123,P78J+2F9 台灣高雄市楠梓區
1816,三多四路口,22.61288,120.30228,J872+5W2 台灣高雄市苓雅區
1817,久昌街,22.71253,120.28265,P77M+236 台灣高雄市楠梓區
1818,盛昌街,22.71125,120.28485,P76M+GW5 台灣高雄市楠梓區
1819,五甲新村,22.61722,120.35416,J983+VMM 台灣高雄市鳳山區
1820,建榮路口,22.65893,120.27855,M75H+HCF 台灣高雄市鼓山區
1821,鼓山國中,22.65072,120.27637,M72G+7GQ 台灣高雄市鼓山區
1822,華安街口,22.64791,120.27706,J7XG+5R7 台灣高雄市鼓山區
1823,厚德路口,22.64722,120.27782,J7WH+V4P 台灣高雄市鼓山區
1824,河南二路口,22.63273,120.28855,J7MQ+3CV 台灣高雄市前金區
1825,河邊里,22.6416,120.28251,J7RM+J2J 台灣高雄市鼓山區
1826,旗津漁港,22.59045,120.28678,H7RP+5PJ 台灣高雄市前鎮區
1827,海岸公園,22.60232,120.27514,J72G+W3C 台灣高雄市前鎮區
1828,泰安路,22.90184,120.53835,WG2Q+P8Q 台灣高雄市美濃區
1829,梅山口,23.26408,120.82574,7R7G+J7Q 台灣高雄市桃源區
1830,沿海一路,22.5621,120.35595,H964+R9W 台灣高雄市小港區
1831,唐榮公司,22.54488,120.3693,G9V9+XP3 台灣高雄市小港區
1832,大安森林,22.50875,120.36633,G958+FGW 台灣高雄市林園區
1833,中門7-11站,22.50508,120.37131,G94C+2GM 台灣高雄市林園區
1834,港埔派出所,22.5041,120.37648,G93G+JHQ 台灣高雄市林園區
1835,頂厝路口,22.50351,120.37981,G93H+CW3 台灣高雄市林園區
1836,田厝路口,22.50005,120.3871,G92P+2RH 台灣高雄市林園區
1837,國泰人壽,22.50152,120.39788,G92X+J52 台灣高雄市林園區
1838,捷運三多商圈站(一心二路),22.61367,120.30527,J874+F46 台灣高雄市前鎮區
1839,小山,22.88187,120.55872,VHJ5+PFX 台灣高雄市美濃區
1840,中化小港廠,22.53524,120.3643,G9P7+3PV 台灣高雄市小港區
1841,大業南路,22.52997,120.36686,G9H8+XPQ 台灣高雄市小港區
1842,鳳林國中,22.52161,120.34883,G8CX+JGW 台灣高雄市小港區
1843,龍鳳公園,22.51728,120.35321,G983+W78 台灣高雄市小港區
1844,岐山一路口,22.51618,120.35432,G983+FPG 台灣高雄市小港區
1845,歧山二路,22.51786,120.35434,G993+4PW 台灣高雄市小港區
1846,鳳華路,22.52391,120.34863,G8FX+HF6 台灣高雄市小港區
1847,鳳林路,22.52519,120.34763,G8GX+33C 台灣高雄市小港區
1848,大林浦,22.52662,120.34628,G8GW+JGR 台灣高雄市小港區
1849,鳳林宮,22.52738,120.34459,G8GV+XR4 台灣高雄市小港區
1850,松正路口,22.57083,120.37585,H9CG+88Q 台灣高雄市小港區
1851,上林路口,22.53361,120.36881,G9M9+CGV 台灣高雄市小港區
1852,大汕國小,22.5875,120.28864,H7QQ+2F2 台灣高雄市前鎮區
1853,小港郵局(中智街),22.52976,120.36561,G9H8+W65 台灣高雄市小港區
1854,新威派出所,22.90193,120.6281,WJ2H+Q6H 台灣高雄市六龜區
1855,德維街口,22.7273,120.31049,P8G6+W59 台灣高雄市楠梓區
1856,德祥路口,22.72695,120.3072,P8G4+QVP 台灣高雄市楠梓區
1857,德賢路口,22.72646,120.30521,P8G4+H3P 台灣高雄市楠梓區
1858,鳳鼻頭(沿海路),22.51255,120.36175,G976+2MH 台灣高雄市小港區
1859,龍鳳路,22.52273,120.34774,G8FX+33X 台灣高雄市小港區
1860,職訓中心(大業南路),22.53625,120.37038,G9PC+F5R 台灣高雄市小港區
1861,中智路,22.53288,120.36288,G9M7+552 台灣高雄市小港區
1862,鳳林路一段,22.50688,120.39661,G94W+QJ5 台灣高雄市林園區
1863,裕誠路口(大順一路),22.6539,120.2944,M73V+HQ2 台灣高雄市鼓山區
1864,市政大樓(民權一路),22.61918,120.31355,J897+MCF 台灣高雄市苓雅區
1865,龍安宮,22.68784,120.41199,MCQ6+4QQ 台灣高雄市大樹區
1866,大智路口(大仁北路),22.66452,120.36216,M976+RV3 台灣高雄市鳥松區
1867,大舍西路,22.7457,120.25906,P7W5+7JF 台灣高雄市梓官區
1868,赤東圖書館,22.73919,120.24903,P6QX+MJC 台灣高雄市梓官區
1869,赤崁南路,22.73736,120.24778,P6PX+W4R 台灣高雄市梓官區
1870,梓官區農會,22.73226,120.25055,P7J2+W63 台灣高雄市梓官區
1871,蚵仔寮漁港,22.72696,120.25582,P7G4+Q8P 台灣高雄市梓官區
1872,嘉好路,22.73474,120.25461,P7M3+VRX 台灣高雄市梓官區
1873,代天府,22.73733,120.25925,P7P5+WMQ 台灣高雄市梓官區
1874,大學西路口,22.72576,120.28114,P7GJ+8F2 台灣高雄市楠梓區
1875,三里活動中心,22.56426,120.3375,H87P+PX5 台灣高雄市小港區
1876,廣澤市場,22.7306,120.25146,P7J2+6HP 台灣高雄市梓官區
1877,武嶺路口,22.62899,120.26347,J7H7+H9X 台灣高雄市鼓山區
1878,赤崁社區,22.74366,120.25586,P7V4+F89 台灣高雄市梓官區
1879,過溝巷口,22.50126,120.38418,G92M+GM3 台灣高雄市林園區
1880,海墘路口,22.50748,120.36816,G949+X7V 台灣高雄市林園區
1881,天祥路口(民族一路),22.6678,120.31689,M898+4Q6 台灣高雄市三民區
1882,三多復興路口,22.61659,120.31233,J886+JWP 台灣高雄市苓雅區
1883,政德路,22.68165,120.30408,M8J3+MJ4 台灣高雄市左營區
1884,大社區公所(中山路),22.73196,120.34706,P8JW+QRM 台灣高雄市大社區
1885,仁武特殊教育學校,22.68318,120.34686,M8MW+7PH 台灣高雄市仁武區
1886,澄觀路口,22.6809,120.34016,M8JR+933 台灣高雄市仁武區
1887,八德西路,22.68698,120.33644,M8PP+QHW 台灣高雄市仁武區
1888,八德一路口,22.69218,120.33241,M8RJ+VXF 台灣高雄市仁武區
1889,橋頭國中,22.75881,120.30715,Q854+GVC 台灣高雄市橋頭區
1890,橋頭區公所(白樹路),22.75846,120.30536,Q854+94Q 台灣高雄市橋頭區
1891,高苑工商,22.7575,120.29215,Q74R+XVR 台灣高雄市橋頭區
1892,長潤橋,22.76221,120.27773,Q76H+V3Q 台灣高雄市橋頭區
1893,梓官國小,22.76052,120.26463,Q767+6V2 台灣高雄市梓官區
1894,舊莊,22.98095,120.63793,XJJQ+95M 台灣高雄市六龜區
1895,探索體驗學園,22.77289,120.25562,Q7F4+565 台灣高雄市彌陀區
1896,仕元路口,22.75595,120.29723,Q74W+9VH 台灣高雄市橋頭區
1897,芋寮路,22.76,120.2863,Q75P+XGV 台灣高雄市橋頭區
1898,中崙路,22.76173,120.27306,Q76F+M6V 台灣高雄市梓官區
1899,梓義第三公園,22.76118,120.26965,Q769+FVC 台灣高雄市梓官區
1900,漁港公園,22.48571,120.40003,FCP2+72J 台灣高雄市林園區
1901,高雄市議會(忠孝國中),22.61995,120.34725,J89W+XVQ 台灣高雄市鳳山區
1902,國昌路口(國泰路二段),22.61709,120.35183,J982+RPP 台灣高雄市鳳山區
1903,台糖花卉市場,22.61415,120.35831,J975+M83 台灣高雄市鳳山區
1904,誠義路口,22.61259,120.36036,J976+24Q 台灣高雄市鳳山區
1905,三多三路,22.61546,120.30881,J885+5GM 台灣高雄市苓雅區
1906,誠義里,22.60848,120.36054,J956+96V 台灣高雄市鳳山區
1907,中正預校(鳳頂路口),22.60734,120.36171,J946+WMP 台灣高雄市鳳山區
1908,田中央路口,22.59579,120.3595,H9W5+8R6 台灣高雄市鳳山區
1909,中安路口(鳳頂路),22.58587,120.3587,H9P5+8FW 台灣高雄市鳳山區
1910,孔鳳路口,22.58385,120.35863,H9M5+GFJ 台灣高雄市小港區
1911,朝鳳寺(紅毛港路),22.58571,120.34299,H8PV+75Q 台灣高雄市鳳山區
1912,國慶六街,22.58685,120.34065,H8PR+P7J 台灣高雄市鳳山區
1913,濟天宮(明鳳三路),22.58698,120.33732,H8PP+QWW 台灣高雄市前鎮區
1914,東林路,22.54263,120.37388,G9VF+3H2 台灣高雄市小港區
1915,坪頂國小(大平路),22.56143,120.39198,H96R+HQH 台灣高雄市小港區
1916,新厝路公墓,22.56149,120.40231,HC62+HWV 台灣高雄市大寮區
1917,新厝路,22.5612,120.40772,HC65+F3H 台灣高雄市大寮區
1918,新厝路口,22.56115,120.41038,HC66+F52 台灣高雄市大寮區
1919,營房(大寮),22.55425,120.41761,HC39+M2X 台灣高雄市大寮區
1920,過溪路口,22.57544,120.41623,HCG8+5FH 台灣高雄市大寮區
1921,金皇公司,22.57759,120.41016,HCH6+23M 台灣高雄市大寮區
1922,旗津國中(中洲二路),22.58948,120.28662,H7QP+QJX 台灣高雄市前鎮區
1923,佛德街口,22.57617,120.32302,H8GF+F66 台灣高雄市前鎮區
1924,佛公國小(臨廣科技產業園區),22.57353,120.31937,H8F9+CP9 台灣高雄市前鎮區
1925,漁港東二路口,22.57279,120.31893,H8F9+4H7 台灣高雄市前鎮區
1926,漁港南一路口,22.57141,120.32012,H8CC+H29 台灣高雄市前鎮區
1927,旗山北站,22.89599,120.48374,VFWM+9FX 台灣高雄市旗山區
1928,敦和街,22.57103,120.29984,H7CX+CW8 台灣高雄市前鎮區
1929,鳳天宮,22.57294,120.29863,H7FX+5FC 台灣高雄市前鎮區
1930,廣濟宮,22.57617,120.29601,H7GW+FC6 台灣高雄市前鎮區
1931,頂風埤,22.58347,120.29017,H7MR+93M 台灣高雄市前鎮區
1932,新生路口,22.58081,120.31321,H8J7+87G 台灣高雄市前鎮區
1933,中華路口(旗山),22.89273,120.48342,VFVM+39V 台灣高雄市旗山區
1934,電信局(旗津),22.60353,120.27547,J73G+C59 台灣高雄市前鎮區
1935,中洲路,22.60615,120.27371,J74F+FF4 台灣高雄市前鎮區
1936,旗津國小,22.60821,120.27229,J75C+7WM 台灣高雄市前鎮區
1937,活動中心(旗津區),22.61058,120.27089,J76C+69J 台灣高雄市鼓山區
1938,仁愛國小,22.58215,120.31711,H8J8+VR5 台灣高雄市前鎮區
1939,旗津輪渡站,22.61381,120.26972,J779+GVH 台灣高雄市鼓山區
1940,旗后燈塔,22.61437,120.26724,J778+PVX 台灣高雄市鼓山區
1941,天后宮(通山路),22.61293,120.26878,J779+5GC 台灣高雄市鼓山區
1942,地藏王廟,22.5962,120.28124,H7WJ+FFH 台灣高雄市前鎮區
1943,大汕頭,22.58606,120.28933,H7PQ+CPG 台灣高雄市前鎮區
1944,捷運草衙站,22.57987,120.32819,H8HH+W7W 台灣高雄市前鎮區
1945,捷運前鎮高中站,22.58799,120.32166,H8QC+5MV 台灣高雄市前鎮區
1946,延平路(旗山區公所),22.88758,120.48321,VFQM+27P 台灣高雄市旗山區
1947,水美加油站,22.65826,120.39951,M95X+8R2 台灣高雄市鳥松區
1948,水寮國小,22.66699,120.40777,MC85+Q4R 台灣高雄市大樹區
1949,九曲里,22.64851,120.42133,JCXC+CG4 台灣高雄市大樹區
1950,自來水公司(鳳山),22.62881,120.36196,J9H6+GQG 台灣高雄市鳳山區
1951,慈育街口,22.66967,120.36038,M996+V56 台灣高雄市仁武區
1952,華欣路口,22.671,120.29616,M7CW+9FV 台灣高雄市左營區
1953,東門路口,22.6712,120.29488,M7CV+FXC 台灣高雄市左營區
1954,瑞豐市場,22.66931,120.29414,M79V+PMC 台灣高雄市鼓山區
1955,中和里一,22.72383,120.27695,P7FG+GQP 台灣高雄市楠梓區
1956,中和里二,22.72918,120.27296,P7HF+M5G 台灣高雄市楠梓區
1957,旗山轉運站,22.88373,120.48433,VFMM+FPW 台灣高雄市旗山區
1958,保安宮(梓官),22.72941,120.25596,P7H4+Q98 台灣高雄市梓官區
1959,半屏山公園,22.69148,120.30292,M8R3+H5V 台灣高雄市左營區
1960,文武里,22.70376,120.35381,P933+GG3 台灣高雄市仁武區
1961,北屋社區,22.68414,120.33961,M8MQ+MR5 台灣高雄市仁武區
1962,八卦農會,22.68555,120.33872,M8PQ+6FH 台灣高雄市仁武區
1963,仁武倉庫,22.69821,120.32919,M8XH+7MP 台灣高雄市仁武區
1964,高鐵基地,22.69509,120.32098,M8WC+29Q 台灣高雄市仁武區
1965,建興路,22.64656,120.32282,J8WF+J4G 台灣高雄市三民區
1966,十全路口,22.64505,120.3029,J8W3+256 台灣高雄市三民區
1967,後備指揮部,22.67227,120.33144,M8CJ+WH4 台灣高雄市仁武區
1968,鼎金里,22.6681,120.32573,M89G+67Q 台灣高雄市三民區
1969,金獅湖,22.66607,120.32512,M88G+C2H 台灣高雄市三民區
1970,民裕街口,22.6066,120.31466,J847+JVV 台灣高雄市前鎮區
1971,台鋁新村,22.61049,120.31029,J866+54V 台灣高雄市前鎮區
1972,復興三路,22.61212,120.31116,J866+RFV 台灣高雄市前鎮區
1973,愛群國小,22.61444,120.3118,J876+QPF 台灣高雄市前鎮區
1974,市政大樓(復興二路),22.62038,120.31034,J8C6+544 台灣高雄市苓雅區
1975,青年路口(復興二路),22.62312,120.30917,J8F5+6MV 台灣高雄市新興區
1976,高雄高商(復興二路),22.62439,120.30878,J8F5+QG2 台灣高雄市新興區
1977,新光三越(捷運三多商圈站),22.61447,120.3061,J874+QCQ 台灣高雄市苓雅區
1978,五福路口(復興二路),22.62606,120.30811,J8G5+C6H 台灣高雄市新興區
1979,民生路口,22.62884,120.30806,J8H5+G6M 台灣高雄市新興區
1980,中正路口(復興一路),22.63191,120.3082,J8J5+Q78 台灣高雄市新興區
1981,復興一路,22.636,120.30856,J8P5+9CV 台灣高雄市新興區
1982,樹人路,22.58932,120.31915,H8Q9+PMC 台灣高雄市前鎮區
1983,鼓山三路,22.64493,120.27775,J7VH+X4C 台灣高雄市鼓山區
1984,元亨寺(鼓山二路),22.64026,120.27917,J7RH+4M3 台灣高雄市鼓山區
1985,輕軌鼓山區公所站,22.63701,120.28062,J7PJ+R65 台灣高雄市鼓山區
1986,德昌路(中學路口),22.88163,120.48206,VFJJ+MR3 台灣高雄市旗山區
1987,鼓山派出所,22.63469,120.28246,J7MJ+VXG 台灣高雄市鼓山區
1988,輕軌文武聖殿站(台電),22.6302,120.28072,J7JJ+37Q 台灣高雄市鼓山區
1989,大公路口(七賢三路),22.62716,120.28256,J7GM+V27 台灣高雄市鹽埕區
1990,光華路口(四維二路),22.62168,120.31724,J8C8+MVH 台灣高雄市苓雅區
1991,廣東一街口,22.62255,120.31969,J8F9+2VG 台灣高雄市苓雅區
1992,天公廟,22.90949,120.63456,WJ5M+QRV 台灣高雄市六龜區
1993,輕軌衛生局站(凱旋醫院),22.62403,120.3246,J8FF+JR9 台灣高雄市苓雅區
1994,四維一路,22.62459,120.32607,J8FG+RCP 台灣高雄市苓雅區
1995,和順街口,22.65506,120.31666,M848+2MF 台灣高雄市三民區
1996,捷運凹子底站(大順一路),22.65608,120.30267,M843+C3M 台灣高雄市鼓山區
1997,自強三路口(四維四路),22.61541,120.29883,J78X+5G8 台灣高雄市苓雅區
1998,中學路,22.8825,120.4792,VFJH+XMW 台灣高雄市旗山區
1999,中華四路口,22.61652,120.30211,J882+JR5 台灣高雄市苓雅區
2000,海洋帝國,22.61449,120.29208,J77R+QRW 台灣高雄市苓雅區
2001,一甲(鳳山),22.60019,120.33852,J82Q+3CC 台灣高雄市鳳山區
2002,協善堂,22.59409,120.32927,H8VH+JPJ 台灣高雄市鳳山區
2003,三光街口,22.5941,120.32626,H8VG+JGJ 台灣高雄市鳳山區
2004,福誠國小,22.59748,120.32529,H8WG+X4V 台灣高雄市鳳山區
2005,瑞祥高中(忠誠路),22.60036,120.32394,J82F+4HW 台灣高雄市前鎮區
2006,民生二路,22.62439,120.29308,J7FV+Q64 台灣高雄市前金區
2007,元亨寺(興隆路),22.63774,120.27937,J7QH+3PX 台灣高雄市鼓山區
2008,萬壽山橋,22.63587,120.2792,J7PH+8MW 台灣高雄市鼓山區
2009,弘揚大第,22.66657,120.31444,M887+JQG 台灣高雄市三民區
2010,旗亭橋,22.88321,120.47751,VFMH+72J 台灣高雄市旗山區
2011,河堤公園,22.66462,120.31289,M877+R5R 台灣高雄市三民區
2012,京城世界,22.6638,120.31435,M877+GP9 台灣高雄市三民區
2013,二聖公園,22.61362,120.31805,J879+C6V 台灣高雄市前鎮區
2014,沱江街口,22.60935,120.31508,J858+P2W 台灣高雄市前鎮區
2015,勞工公園(復興三路),22.60779,120.30769,J855+438 台灣高雄市前鎮區
2016,博愛路口(漢神巨蛋),22.67053,120.30233,M8C2+6W8 台灣高雄市左營區
2017,澄清路口,22.63885,120.3432,J8QV+G7P 台灣高雄市三民區
2018,鼓山崎嶺,22.88597,120.4658,VFP8+98M 台灣高雄市旗山區
2019,山明路口(華山路),22.56636,120.3677,H989+G3W 台灣高雄市小港區
2020,美麗華大廈,22.56853,120.36581,H998+C87 台灣高雄市小港區
2021,小港醫院急診室(子信幼稚園),22.5682,120.36318,H997+77F 台灣高雄市小港區
2022,中鋼大門(台灣造船廠),22.55508,120.34872,H84X+2FQ 台灣高雄市小港區
2023,松華路,22.5677,120.37302,H99F+36J 台灣高雄市小港區
2024,宏光街口(宏平幼兒園),22.57066,120.36392,H9C7+7H7 台灣高雄市小港區
2025,水秀路,22.56472,120.36671,H978+VMP 台灣高雄市小港區
2026,松福街口,22.56795,120.3716,H99C+5JH 台灣高雄市小港區
2027,山明里活動中心,22.5625,120.36697,H968+XQX 台灣高雄市小港區
2028,鳳陽國小,22.56074,120.36999,H969+7XX 台灣高雄市小港區
2029,學明社區,22.56084,120.37331,H96F+88M 台灣高雄市小港區
2030,松義街口,22.56393,120.37372,H97F+HFH 台灣高雄市小港區
2031,高雄餐旅大學,22.56593,120.37139,H98C+9HC 台灣高雄市小港區
2032,喬覺寺,22.88857,120.45931,VFQ5+CPF 台灣高雄市旗山區
2033,后安路,22.57299,120.32188,H8FC+5QR 台灣高雄市前鎮區
2034,明聖街口,22.58311,120.3434,H8MV+69R 台灣高雄市小港區
2035,福安宮,22.58375,120.34615,H8MW+FFR 台灣高雄市小港區
2036,德仁路口,22.58461,120.349,H8MX+RHX 台灣高雄市小港區
2037,桂林國小(機場咖啡),22.58333,120.35006,H9M2+82M 台灣高雄市小港區
2038,桂林教會,22.58336,120.35451,H9M3+8RR 台灣高雄市小港區
2039,新昌街口,22.58481,120.36189,H9M6+WQC 台灣高雄市小港區
2040,中安路(勝安街口),22.58472,120.36443,H9M7+VQM 台灣高雄市小港區
